date,ticker,price
2010-01-07,COP,52.8
2010-01-07,WBA,36.94
2010-01-07,BLK,237.25
2010-01-07,AGN,39.7
2010-01-07,DHR,75.82
2010-01-07,GD,69.44
2010-01-07,AIG,28.58
2010-01-07,MET,38.05
2010-01-07,FDX,82.93
2010-01-07,BK,29.35
2010-01-07,RTN,51.35
2010-01-07,SO,32.9
2010-01-07,MON,85.96
2010-01-07,OXY,82.87
2010-01-07,SPG,78.51
2010-01-07,F,11.66
2010-01-07,COF,42.83
2010-01-07,EXC,48.53
2010-01-07,EMR,43.81
2010-01-07,HAL,32.48
2010-01-07,ALL,31.08
2010-01-07,TGT,50.27
2010-01-07,FOXA,14.0
2010-01-07,FOX,16.35
2010-01-08,AAPL,211.98
2010-01-08,MSFT,30.66
2010-01-08,AMZN,133.52
2010-01-08,JNJ,64.21
2010-01-08,BRK_B,3322.0
2010-01-08,XOM,69.52
2010-01-08,JPM,44.68
2010-01-08,GOOGL,602.02
2010-01-08,BAC,16.78
2010-01-08,WFC,28.86
2010-01-08,PG,60.44
2010-01-08,CVX,79.47
2010-01-08,INTC,20.83
2010-01-08,PFE,18.68
2010-01-08,T,27.1
2010-01-08,V,87.0
2010-01-08,UNH,32.7
2010-01-08,HD,28.98
2010-01-08,C,3.59
2010-01-08,KO,55.15
2010-01-08,VZ,31.75
2010-01-08,CMCSA,16.92
2010-01-08,CSCO,24.66
2010-01-08,PEP,60.77
2010-01-08,PM,49.26
2010-01-08,DIS,31.88
2010-01-08,GE,16.6
2010-01-08,MRK,37.7
2010-01-08,ORCL,24.68
2010-01-08,BA,61.6
2010-01-08,MA,253.98
2010-01-08,MMM,84.32
2010-01-08,MCD,61.84
2010-01-08,WMT,53.33
2010-01-08,IBM,130.85
2010-01-08,MO,20.11
2010-01-08,AMGN,56.77
2010-01-08,HON,42.12
2010-01-08,MDT,45.99
2010-01-08,BMY,24.82
2010-01-08,QCOM,49.47
2010-01-08,TXN,26.34
2010-01-08,ABT,55.05
2010-01-08,UNP,68.04
2010-01-08,GILD,44.54
2010-01-08,ACN,42.57
2010-01-08,UTX,70.63
2010-01-08,SLB,70.65
2010-01-08,GS,174.31
2010-01-08,PCLN,216.21
2010-01-08,USB,24.21
2010-01-08,SBUX,23.28
2010-01-08,CAT,60.34
2010-01-08,LLY,35.0
2010-01-08,LMT,75.61
2010-01-08,UPS,60.17
2010-01-08,CELG,57.27
2010-01-08,COST,59.28
2010-01-08,NEE,52.64
2010-01-08,NKE,65.72
2010-01-08,CVS,34.0
2010-01-08,AXP,41.95
2010-01-08,MS,32.25
2010-01-08,TWX,28.76
2010-01-08,CHTR,33.5
2010-01-08,LOW,23.59
2010-01-08,BIIB,54.08
2010-01-08,CL,81.51
2010-01-08,MDLZ,28.93
2010-01-08,DUK,16.84
2010-01-08,COP,53.26
2010-01-08,WBA,36.99
2010-01-08,BLK,238.92
2010-01-08,AGN,39.41
2010-01-08,DHR,76.88
2010-01-08,GD,69.44
2010-01-08,AIG,29.34
2010-01-08,MET,38.25
2010-01-08,FDX,84.99
2010-01-08,BK,29.53
2010-01-08,RTN,52.45
2010-01-08,SO,32.83
2010-01-08,MON,86.65
2010-01-08,OXY,83.72
2010-01-08,SPG,76.63
2010-01-08,F,11.69
2010-01-08,COF,42.46
2010-01-08,EXC,48.3
2010-01-08,EMR,44.06
2010-01-08,HAL,34.12
2010-01-08,ALL,31.21
2010-01-08,TGT,50.07
2010-01-08,FOXA,14.12
2010-01-08,FOX,16.42
2010-01-11,AAPL,210.11
2010-01-11,MSFT,30.27
2010-01-11,AMZN,130.308
2010-01-11,JNJ,64.22
2010-01-11,BRK_B,3324.99
2010-01-11,XOM,70.3
2010-01-11,JPM,44.53
2010-01-11,GOOGL,601.11
2010-01-11,BAC,16.93
2010-01-11,WFC,28.8
2010-01-11,PG,60.2
2010-01-11,CVX,80.88
2010-01-11,INTC,20.95
2010-01-11,PFE,18.83
2010-01-11,T,26.97
2010-01-11,V,86.75
2010-01-11,UNH,32.92
2010-01-11,HD,28.16
2010-01-11,C,3.63
2010-01-11,KO,56.27
2010-01-11,VZ,31.88
2010-01-11,CMCSA,16.81
2010-01-11,CSCO,24.59
2010-01-11,PEP,60.7
2010-01-11,PM,49.44
2010-01-11,DIS,31.36
2010-01-11,GE,16.76
2010-01-11,MRK,37.85
2010-01-11,ORCL,24.69
2010-01-11,BA,60.87
2010-01-11,MA,249.8
2010-01-11,MMM,83.98
2010-01-11,MCD,62.32
2010-01-11,WMT,54.21
2010-01-11,IBM,129.48
2010-01-11,MO,20.26
2010-01-11,AMGN,57.02
2010-01-11,HON,42.65
2010-01-11,MDT,45.81
2010-01-11,BMY,25.08
2010-01-11,QCOM,49.29
2010-01-11,TXN,26.0
2010-01-11,ABT,55.33
2010-01-11,UNP,67.59
2010-01-11,GILD,44.89
2010-01-11,ACN,42.53
2010-01-11,UTX,72.16
2010-01-11,SLB,70.65
2010-01-11,GS,171.56
2010-01-11,PCLN,218.91
2010-01-11,USB,24.32
2010-01-11,SBUX,23.21
2010-01-11,CAT,64.13
2010-01-11,LLY,35.48
2010-01-11,LMT,75.97
2010-01-11,UPS,62.82
2010-01-11,CELG,57.27
2010-01-11,COST,59.35
2010-01-11,NEE,52.6
2010-01-11,NKE,64.91
2010-01-11,CVS,33.93
2010-01-11,AXP,41.47
2010-01-11,MS,32.04
2010-01-11,TWX,29.17
2010-01-11,CHTR,33.5
2010-01-11,LOW,23.39
2010-01-11,BIIB,53.9
2010-01-11,CL,81.15
2010-01-11,MDLZ,28.8
2010-01-11,DUK,17.01
2010-01-11,COP,53.57
2010-01-11,WBA,37.05
2010-01-11,BLK,242.81
2010-01-11,AGN,39.77
2010-01-11,DHR,77.75
2010-01-11,GD,70.73
2010-01-11,AIG,29.63
2010-01-11,MET,38.5
2010-01-11,FDX,87.25
2010-01-11,BK,29.02
2010-01-11,RTN,53.0
2010-01-11,SO,33.26
2010-01-11,MON,85.01
2010-01-11,OXY,82.96
2010-01-11,SPG,76.7
2010-01-11,F,12.11
2010-01-11,COF,41.7
2010-01-11,EXC,48.86
2010-01-11,EMR,44.73
2010-01-11,HAL,33.78
2010-01-11,ALL,31.21
2010-01-11,TGT,50.18
2010-01-11,FOXA,14.08
2010-01-11,FOX,16.47
2010-01-12,AAPL,207.72
2010-01-12,MSFT,30.07
2010-01-12,AMZN,127.35
2010-01-12,JNJ,64.56
2010-01-12,BRK_B,3300.1
2010-01-12,XOM,69.95
2010-01-12,JPM,43.49
2010-01-12,GOOGL,590.48
2010-01-12,BAC,16.36
2010-01-12,WFC,28.08
2010-01-12,PG,60.89
2010-01-12,CVX,80.41
2010-01-12,INTC,20.608
2010-01-12,PFE,18.77
2010-01-12,T,26.96
2010-01-12,V,86.34
2010-01-12,UNH,32.05
2010-01-12,HD,27.98
2010-01-12,C,3.52
2010-01-12,KO,56.88
2010-01-12,VZ,31.91
2010-01-12,CMCSA,16.51
2010-01-12,CSCO,24.2
2010-01-12,PEP,61.55
2010-01-12,PM,49.17
2010-01-12,DIS,30.82
2010-01-12,GE,16.77
2010-01-12,MRK,37.55
2010-01-12,ORCL,24.56
2010-01-12,BA,60.43
2010-01-12,MA,249.66
2010-01-12,MMM,84.05
2010-01-12,MCD,62.66
2010-01-12,WMT,54.73
2010-01-12,IBM,130.51
2010-01-12,MO,20.15
2010-01-12,AMGN,56.03
2010-01-12,HON,42.17
2010-01-12,MDT,45.32
2010-01-12,BMY,24.81
2010-01-12,QCOM,48.49
2010-01-12,TXN,24.91
2010-01-12,ABT,55.17
2010-01-12,UNP,67.39
2010-01-12,GILD,44.95
2010-01-12,ACN,42.26
2010-01-12,UTX,71.74
2010-01-12,SLB,69.59
2010-01-12,GS,167.82
2010-01-12,PCLN,213.98
2010-01-12,USB,24.31
2010-01-12,SBUX,22.82
2010-01-12,CAT,62.24
2010-01-12,LLY,35.36
2010-01-12,LMT,75.96
2010-01-12,UPS,62.4
2010-01-12,CELG,56.99
2010-01-12,COST,59.03
2010-01-12,NEE,51.32
2010-01-12,NKE,64.82
2010-01-12,CVS,33.56
2010-01-12,AXP,42.02
2010-01-12,MS,31.13
2010-01-12,TWX,28.5
2010-01-12,CHTR,33.5
2010-01-12,LOW,23.33
2010-01-12,BIIB,53.25
2010-01-12,CL,80.68
2010-01-12,MDLZ,29.29
2010-01-12,DUK,17.03
2010-01-12,COP,52.43
2010-01-12,WBA,36.74
2010-01-12,BLK,238.47
2010-01-12,AGN,39.72
2010-01-12,DHR,76.67
2010-01-12,GD,70.3
2010-01-12,AIG,28.46
2010-01-12,MET,38.51
2010-01-12,FDX,86.58
2010-01-12,BK,29.07
2010-01-12,RTN,53.0
2010-01-12,SO,33.05
2010-01-12,MON,83.31
2010-01-12,OXY,80.16
2010-01-12,SPG,75.19
2010-01-12,F,11.87
2010-01-12,COF,41.86
2010-01-12,EXC,49.07
2010-01-12,EMR,44.49
2010-01-12,HAL,33.29
2010-01-12,ALL,31.18
2010-01-12,TGT,49.34
2010-01-12,FOXA,13.45
2010-01-12,FOX,15.89
2010-01-13,AAPL,210.65
2010-01-13,MSFT,30.35
2010-01-13,AMZN,129.11
2010-01-13,JNJ,64.97
2010-01-13,BRK_B,3300.0
2010-01-13,XOM,69.67
2010-01-13,JPM,44.25
2010-01-13,GOOGL,587.09
2010-01-13,BAC,16.62
2010-01-13,WFC,28.58
2010-01-13,PG,61.52
2010-01-13,CVX,79.8
2010-01-13,INTC,20.96
2010-01-13,PFE,19.21
2010-01-13,T,26.64
2010-01-13,V,87.14
2010-01-13,UNH,32.54
2010-01-13,HD,28.13
2010-01-13,C,3.5
2010-01-13,KO,57.03
2010-01-13,VZ,31.87
2010-01-13,CMCSA,16.77
2010-01-13,CSCO,24.64
2010-01-13,PEP,62.05
2010-01-13,PM,49.67
2010-01-13,DIS,31.29
2010-01-13,GE,16.83
2010-01-13,MRK,38.93
2010-01-13,ORCL,24.8
2010-01-13,BA,61.16
2010-01-13,MA,256.15
2010-01-13,MMM,83.78
2010-01-13,MCD,62.59
2010-01-13,WMT,55.01
2010-01-13,IBM,130.23
2010-01-13,MO,20.24
2010-01-13,AMGN,56.53
2010-01-13,HON,42.32
2010-01-13,MDT,45.58
2010-01-13,BMY,24.99
2010-01-13,QCOM,48.7
2010-01-13,TXN,25.02
2010-01-13,ABT,55.29
2010-01-13,UNP,67.47
2010-01-13,GILD,45.51
2010-01-13,ACN,42.74
2010-01-13,UTX,72.56
2010-01-13,SLB,70.85
2010-01-13,GS,169.07
2010-01-13,PCLN,214.3
2010-01-13,USB,24.71
2010-01-13,SBUX,23.375
2010-01-13,CAT,62.33
2010-01-13,LLY,35.85
2010-01-13,LMT,76.88
2010-01-13,UPS,62.07
2010-01-13,CELG,57.68
2010-01-13,COST,59.4
2010-01-13,NEE,51.5
2010-01-13,NKE,65.4
2010-01-13,CVS,33.97
2010-01-13,AXP,42.15
2010-01-13,MS,31.26
2010-01-13,TWX,29.02
2010-01-13,CHTR,32.75
2010-01-13,LOW,23.22
2010-01-13,BIIB,54.08
2010-01-13,CL,81.06
2010-01-13,MDLZ,29.23
2010-01-13,DUK,17.07
2010-01-13,COP,52.76
2010-01-13,WBA,37.08
2010-01-13,BLK,239.42
2010-01-13,AGN,40.89
2010-01-13,DHR,76.86
2010-01-13,GD,71.07
2010-01-13,AIG,29.06
2010-01-13,MET,37.92
2010-01-13,FDX,85.82
2010-01-13,BK,29.29
2010-01-13,RTN,53.74
2010-01-13,SO,33.52
2010-01-13,MON,83.95
2010-01-13,OXY,79.63
2010-01-13,SPG,75.95
2010-01-13,F,11.68
2010-01-13,COF,42.12
2010-01-13,EXC,49.66
2010-01-13,EMR,44.52
2010-01-13,HAL,34.05
2010-01-13,ALL,31.46
2010-01-13,TGT,49.34
2010-01-13,FOXA,13.34
2010-01-13,FOX,15.8
2010-01-14,AAPL,209.43
2010-01-14,MSFT,30.96
2010-01-14,AMZN,127.35
2010-01-14,JNJ,65.1
2010-01-14,BRK_B,3298.0
2010-01-14,XOM,69.68
2010-01-14,JPM,44.69
2010-01-14,GOOGL,589.85
2010-01-14,BAC,16.82
2010-01-14,WFC,28.99
2010-01-14,PG,61.58
2010-01-14,CVX,79.55
2010-01-14,INTC,21.48
2010-01-14,PFE,19.38
2010-01-14,T,26.19
2010-01-14,V,87.44
2010-01-14,UNH,33.32
2010-01-14,HD,28.3
2010-01-14,C,3.51
2010-01-14,KO,57.13
2010-01-14,VZ,31.22
2010-01-14,CMCSA,16.67
2010-01-14,CSCO,24.95
2010-01-14,PEP,62.8
2010-01-14,PM,49.6
2010-01-14,DIS,31.02
2010-01-14,GE,16.7
2010-01-14,MRK,39.99
2010-01-14,ORCL,25.34
2010-01-14,BA,61.56
2010-01-14,MA,260.48
2010-01-14,MMM,83.5
2010-01-14,MCD,62.65
2010-01-14,WMT,54.21
2010-01-14,IBM,132.31
2010-01-14,MO,20.38
2010-01-14,AMGN,56.16
2010-01-14,HON,42.57
2010-01-14,MDT,45.98
2010-01-14,BMY,25.05
2010-01-14,QCOM,48.37
2010-01-14,TXN,24.71
2010-01-14,ABT,55.35
2010-01-14,UNP,66.38
2010-01-14,GILD,45.46
2010-01-14,ACN,43.12
2010-01-14,UTX,72.81
2010-01-14,SLB,71.29
2010-01-14,GS,168.53
2010-01-14,PCLN,208.77
2010-01-14,USB,25.33
2010-01-14,SBUX,23.55
2010-01-14,CAT,61.98
2010-01-14,LLY,36.0
2010-01-14,LMT,76.84
2010-01-14,UPS,62.2
2010-01-14,CELG,58.13
2010-01-14,COST,58.72
2010-01-14,NEE,50.01
2010-01-14,NKE,64.99
2010-01-14,CVS,33.95
2010-01-14,AXP,42.68
2010-01-14,MS,31.2
2010-01-14,TWX,28.79
2010-01-14,CHTR,32.75
2010-01-14,LOW,23.19
2010-01-14,BIIB,54.36
2010-01-14,CL,80.42
2010-01-14,MDLZ,29.12
2010-01-14,DUK,17.07
2010-01-14,COP,52.98
2010-01-14,WBA,37.11
2010-01-14,BLK,237.9
2010-01-14,AGN,41.1
2010-01-14,DHR,77.18
2010-01-14,GD,71.1
2010-01-14,AIG,28.6
2010-01-14,MET,38.28
2010-01-14,FDX,86.29
2010-01-14,BK,29.25
2010-01-14,RTN,54.39
2010-01-14,SO,33.44
2010-01-14,MON,82.79
2010-01-14,OXY,80.25
2010-01-14,SPG,76.29
2010-01-14,F,11.76
2010-01-14,COF,41.67
2010-01-14,EXC,49.08
2010-01-14,EMR,44.94
2010-01-14,HAL,34.31
2010-01-14,ALL,31.64
2010-01-14,TGT,50.1
2010-01-14,FOXA,13.44
2010-01-14,FOX,15.83
2010-01-15,AAPL,205.93
2010-01-15,MSFT,30.86
2010-01-15,AMZN,127.14
2010-01-15,JNJ,64.56
2010-01-15,BRK_B,3247.0
2010-01-15,XOM,69.11
2010-01-15,JPM,43.68
2010-01-15,GOOGL,580.0
2010-01-15,BAC,16.26
2010-01-15,WFC,28.08
2010-01-15,PG,60.82
2010-01-15,CVX,79.23
2010-01-15,INTC,20.8
2010-01-15,PFE,19.49
2010-01-15,T,25.79
2010-01-15,V,86.14
2010-01-15,UNH,33.75
2010-01-15,HD,28.57
2010-01-15,C,3.42
2010-01-15,KO,56.29
2010-01-15,VZ,30.58
2010-01-15,CMCSA,16.63
2010-01-15,CSCO,24.4
2010-01-15,PEP,62.29
2010-01-15,PM,49.62
2010-01-15,DIS,30.6
2010-01-15,GE,16.44
2010-01-15,MRK,39.47
2010-01-15,ORCL,25.24
2010-01-15,BA,60.82
2010-01-15,MA,262.65
2010-01-15,MMM,83.37
2010-01-15,MCD,62.28
2010-01-15,WMT,53.68
2010-01-15,IBM,131.78
2010-01-15,MO,20.42
2010-01-15,AMGN,56.25
2010-01-15,HON,42.63
2010-01-15,MDT,45.61
2010-01-15,BMY,25.07
2010-01-15,QCOM,48.53
2010-01-15,TXN,24.5
2010-01-15,ABT,55.49
2010-01-15,UNP,65.57
2010-01-15,GILD,45.52
2010-01-15,ACN,42.81
2010-01-15,UTX,71.99
2010-01-15,SLB,70.83
2010-01-15,GS,165.21
2010-01-15,PCLN,208.77
2010-01-15,USB,24.62
2010-01-15,SBUX,23.27
2010-01-15,CAT,60.12
2010-01-15,LLY,35.82
2010-01-15,LMT,76.76
2010-01-15,UPS,61.93
2010-01-15,CELG,57.52
2010-01-15,COST,58.79
2010-01-15,NEE,50.55
2010-01-15,NKE,64.39
2010-01-15,CVS,33.91
2010-01-15,AXP,42.39
2010-01-15,MS,30.38
2010-01-15,TWX,28.16
2010-01-15,CHTR,32.25
2010-01-15,LOW,23.13
2010-01-15,BIIB,54.18
2010-01-15,CL,80.0
2010-01-15,MDLZ,29.58
2010-01-15,DUK,16.9
2010-01-15,COP,53.02
2010-01-15,WBA,36.6
2010-01-15,BLK,238.09
2010-01-15,AGN,40.9
2010-01-15,DHR,76.21
2010-01-15,GD,70.61
2010-01-15,AIG,28.06
2010-01-15,MET,37.85
2010-01-15,FDX,85.11
2010-01-15,BK,29.03
2010-01-15,RTN,53.98
2010-01-15,SO,33.34
2010-01-15,MON,81.16
2010-01-15,OXY,78.92
2010-01-15,SPG,74.89
2010-01-15,F,11.6
2010-01-15,COF,41.13
2010-01-15,EXC,48.6
2010-01-15,EMR,44.32
2010-01-15,HAL,34.03
2010-01-15,ALL,30.91
2010-01-15,TGT,50.17
2010-01-15,FOXA,13.19
2010-01-15,FOX,15.53
2010-01-19,AAPL,215.04
2010-01-19,MSFT,31.1
2010-01-19,AMZN,127.61
2010-01-19,JNJ,65.35
2010-01-19,BRK_B,3332.0
2010-01-19,XOM,69.27
2010-01-19,JPM,43.28
2010-01-19,GOOGL,587.62
2010-01-19,BAC,16.32
2010-01-19,WFC,28.28
2010-01-19,PG,61.28
2010-01-19,CVX,79.68
2010-01-19,INTC,21.05
2010-01-19,PFE,20.0
2010-01-19,T,26.2
2010-01-19,V,87.85
2010-01-19,UNH,35.13
2010-01-19,HD,28.88
2010-01-19,C,3.54
2010-01-19,KO,56.42
2010-01-19,VZ,31.23
2010-01-19,CMCSA,16.81
2010-01-19,CSCO,24.85
2010-01-19,PEP,62.33
2010-01-19,PM,50.09
2010-01-19,DIS,31.01
2010-01-19,GE,16.54
2010-01-19,MRK,40.62
2010-01-19,ORCL,25.33
2010-01-19,BA,60.65
2010-01-19,MA,264.75
2010-01-19,MMM,85.12
2010-01-19,MCD,63.48
2010-01-19,WMT,54.03
2010-01-19,IBM,134.14
2010-01-19,MO,20.38
2010-01-19,AMGN,57.55
2010-01-19,HON,42.85
2010-01-19,MDT,46.03
2010-01-19,BMY,25.65
2010-01-19,QCOM,49.32
2010-01-19,TXN,24.72
2010-01-19,ABT,56.2
2010-01-19,UNP,65.52
2010-01-19,GILD,46.28
2010-01-19,ACN,43.75
2010-01-19,UTX,72.29
2010-01-19,SLB,70.93
2010-01-19,GS,166.86
2010-01-19,PCLN,208.7
2010-01-19,USB,24.49
2010-01-19,SBUX,23.58
2010-01-19,CAT,60.93
2010-01-19,LLY,37.41
2010-01-19,LMT,78.31
2010-01-19,UPS,62.25
2010-01-19,CELG,58.74
2010-01-19,COST,58.95
2010-01-19,NEE,50.89
2010-01-19,NKE,64.71
2010-01-19,CVS,33.95
2010-01-19,AXP,42.96
2010-01-19,MS,31.16
2010-01-19,TWX,28.73
2010-01-19,CHTR,32.0
2010-01-19,LOW,23.11
2010-01-19,BIIB,55.23
2010-01-19,CL,80.59
2010-01-19,MDLZ,29.41
2010-01-19,DUK,17.09
2010-01-19,COP,53.71
2010-01-19,WBA,36.74
2010-01-19,BLK,240.01
2010-01-19,AGN,41.83
2010-01-19,DHR,76.81
2010-01-19,GD,70.69
2010-01-19,AIG,28.25
2010-01-19,MET,39.35
2010-01-19,FDX,85.9
2010-01-19,BK,29.53
2010-01-19,RTN,54.71
2010-01-19,SO,33.65
2010-01-19,MON,81.75
2010-01-19,OXY,79.36
2010-01-19,SPG,76.66
2010-01-19,F,11.75
2010-01-19,COF,43.01
2010-01-19,EXC,49.27
2010-01-19,EMR,44.73
2010-01-19,HAL,34.6
2010-01-19,ALL,31.39
2010-01-19,TGT,51.2
2010-01-19,FOXA,13.4
2010-01-19,FOX,15.79
2010-01-20,AAPL,211.725
2010-01-20,MSFT,30.585
2010-01-20,AMZN,125.78
2010-01-20,JNJ,65.15
2010-01-20,BRK_B,3476.0
2010-01-20,XOM,68.03
2010-01-20,JPM,43.4
2010-01-20,GOOGL,580.41
2010-01-20,BAC,16.49
2010-01-20,WFC,27.82
2010-01-20,PG,60.45
2010-01-20,CVX,78.15
2010-01-20,INTC,21.08
2010-01-20,PFE,19.94
2010-01-20,T,25.83
2010-01-20,V,87.42
2010-01-20,UNH,34.55
2010-01-20,HD,28.66
2010-01-20,C,3.46
2010-01-20,KO,55.5
2010-01-20,VZ,30.71
2010-01-20,CMCSA,16.52
2010-01-20,CSCO,24.41
2010-01-20,PEP,61.95
2010-01-20,PM,49.24
2010-01-20,DIS,31.19
2010-01-20,GE,16.5
2010-01-20,MRK,41.03
2010-01-20,ORCL,25.06
2010-01-20,BA,60.2
2010-01-20,MA,263.39
2010-01-20,MMM,84.72
2010-01-20,MCD,63.01
2010-01-20,WMT,53.86
2010-01-20,IBM,130.25
2010-01-20,MO,20.33
2010-01-20,AMGN,57.2
2010-01-20,HON,42.36
2010-01-20,MDT,45.61
2010-01-20,BMY,25.46
2010-01-20,QCOM,48.35
2010-01-20,TXN,24.55
2010-01-20,ABT,56.24
2010-01-20,UNP,63.73
2010-01-20,GILD,46.05
2010-01-20,ACN,43.51
2010-01-20,UTX,71.43
2010-01-20,SLB,69.09
2010-01-20,GS,167.79
2010-01-20,PCLN,206.31
2010-01-20,USB,25.01
2010-01-20,SBUX,23.29
2010-01-20,CAT,59.76
2010-01-20,LLY,37.3
2010-01-20,LMT,78.11
2010-01-20,UPS,61.16
2010-01-20,CELG,58.02
2010-01-20,COST,58.27
2010-01-20,NEE,49.98
2010-01-20,NKE,64.18
2010-01-20,CVS,33.85
2010-01-20,AXP,42.98
2010-01-20,MS,30.63
2010-01-20,TWX,28.62
2010-01-20,CHTR,31.75
2010-01-20,LOW,22.8
2010-01-20,BIIB,54.72
2010-01-20,CL,78.77
2010-01-20,MDLZ,28.78
2010-01-20,DUK,16.93
2010-01-20,COP,53.06
2010-01-20,WBA,36.95
2010-01-20,BLK,238.26
2010-01-20,AGN,41.54
2010-01-20,DHR,75.99
2010-01-20,GD,69.36
2010-01-20,AIG,27.96
2010-01-20,MET,38.7
2010-01-20,FDX,84.06
2010-01-20,BK,30.96
2010-01-20,RTN,54.48
2010-01-20,SO,33.43
2010-01-20,MON,81.42
2010-01-20,OXY,78.21
2010-01-20,SPG,74.88
2010-01-20,F,11.51
2010-01-20,COF,43.02
2010-01-20,EXC,48.45
2010-01-20,EMR,44.24
2010-01-20,HAL,33.27
2010-01-20,ALL,31.22
2010-01-20,TGT,50.72
2010-01-20,FOXA,13.06
2010-01-20,FOX,15.47
2010-01-21,AAPL,208.072
2010-01-21,MSFT,30.01
2010-01-21,AMZN,126.62
2010-01-21,JNJ,63.97
2010-01-21,BRK_B,72.72
2010-01-21,XOM,66.7
2010-01-21,JPM,40.54
2010-01-21,GOOGL,582.98
2010-01-21,BAC,15.47
2010-01-21,WFC,28.0
2010-01-21,PG,59.84
2010-01-21,CVX,76.24
2010-01-21,INTC,20.84
2010-01-21,PFE,19.24
2010-01-21,T,25.67
2010-01-21,V,84.45
2010-01-21,UNH,33.1
2010-01-21,HD,28.48
2010-01-21,C,3.27
2010-01-21,KO,54.37
2010-01-21,VZ,30.63
2010-01-21,CMCSA,16.0
2010-01-21,CSCO,23.98
2010-01-21,PEP,60.94
2010-01-21,PM,47.73
2010-01-21,DIS,30.61
2010-01-21,GE,16.02
2010-01-21,MRK,40.08
2010-01-21,ORCL,24.83
2010-01-21,BA,59.2
2010-01-21,MA,258.51
2010-01-21,MMM,82.7
2010-01-21,MCD,63.2
2010-01-21,WMT,52.92
2010-01-21,IBM,129.0
2010-01-21,MO,19.89
2010-01-21,AMGN,56.63
2010-01-21,HON,40.73
2010-01-21,MDT,44.09
2010-01-21,BMY,24.95
2010-01-21,QCOM,48.09
2010-01-21,TXN,24.18
2010-01-21,ABT,55.56
2010-01-21,UNP,65.45
2010-01-21,GILD,45.78
2010-01-21,ACN,43.09
2010-01-21,UTX,70.13
2010-01-21,SLB,68.31
2010-01-21,GS,160.87
2010-01-21,PCLN,208.04
2010-01-21,USB,25.14
2010-01-21,SBUX,23.676
2010-01-21,CAT,56.85
2010-01-21,LLY,36.11
2010-01-21,LMT,76.98
2010-01-21,UPS,59.7
2010-01-21,CELG,57.79
2010-01-21,COST,57.52
2010-01-21,NEE,49.03
2010-01-21,NKE,63.64
2010-01-21,CVS,33.24
2010-01-21,AXP,42.16
2010-01-21,MS,29.34
2010-01-21,TWX,28.06
2010-01-21,CHTR,31.6
2010-01-21,LOW,22.89
2010-01-21,BIIB,53.21
2010-01-21,CL,79.07
2010-01-21,MDLZ,28.24
2010-01-21,DUK,16.68
2010-01-21,COP,52.24
2010-01-21,WBA,36.45
2010-01-21,BLK,230.24
2010-01-21,AGN,40.41
2010-01-21,DHR,74.71
2010-01-21,GD,68.14
2010-01-21,AIG,27.55
2010-01-21,MET,37.35
2010-01-21,FDX,81.6
2010-01-21,BK,30.67
2010-01-21,RTN,53.64
2010-01-21,SO,33.15
2010-01-21,MON,79.82
2010-01-21,OXY,76.01
2010-01-21,SPG,72.51
2010-01-21,F,11.18
2010-01-21,COF,42.7
2010-01-21,EXC,48.05
2010-01-21,EMR,43.11
2010-01-21,HAL,32.53
2010-01-21,ALL,30.83
2010-01-21,TGT,50.22
2010-01-21,FOXA,12.84
2010-01-21,FOX,15.18
2010-01-22,AAPL,197.75
2010-01-22,MSFT,28.96
2010-01-22,AMZN,121.43
2010-01-22,JNJ,63.2
2010-01-22,BRK_B,70.1
2010-01-22,XOM,66.1
2010-01-22,JPM,39.16
2010-01-22,GOOGL,550.01
2010-01-22,BAC,14.9
2010-01-22,WFC,27.26
2010-01-22,PG,60.31
2010-01-22,CVX,74.59
2010-01-22,INTC,19.91
2010-01-22,PFE,18.96
2010-01-22,T,25.39
2010-01-22,V,82.73
2010-01-22,UNH,33.16
2010-01-22,HD,27.72
2010-01-22,C,3.25
2010-01-22,KO,54.24
2010-01-22,VZ,30.34
2010-01-22,CMCSA,15.85
2010-01-22,CSCO,22.97
2010-01-22,PEP,60.39
2010-01-22,PM,46.81
2010-01-22,DIS,29.98
2010-01-22,GE,16.11
2010-01-22,MRK,38.87
2010-01-22,ORCL,24.15
2010-01-22,BA,57.77
2010-01-22,MA,251.81
2010-01-22,MMM,81.48
2010-01-22,MCD,63.39
2010-01-22,WMT,52.94
2010-01-22,IBM,125.5
2010-01-22,MO,19.71
2010-01-22,AMGN,56.6
2010-01-22,HON,39.88
2010-01-22,MDT,43.3
2010-01-22,BMY,24.6
2010-01-22,QCOM,46.78
2010-01-22,TXN,23.11
2010-01-22,ABT,54.51
2010-01-22,UNP,63.85
2010-01-22,GILD,46.08
2010-01-22,ACN,42.18
2010-01-22,UTX,69.08
2010-01-22,SLB,65.24
2010-01-22,GS,154.12
2010-01-22,PCLN,204.2
2010-01-22,USB,24.67
2010-01-22,SBUX,22.91
2010-01-22,CAT,54.25
2010-01-22,LLY,35.52
2010-01-22,LMT,75.58
2010-01-22,UPS,58.75
2010-01-22,CELG,58.57
2010-01-22,COST,57.07
2010-01-22,NEE,48.14
2010-01-22,NKE,62.98
2010-01-22,CVS,33.24
2010-01-22,AXP,38.59
2010-01-22,MS,27.8
2010-01-22,TWX,27.2
2010-01-22,CHTR,31.5
2010-01-22,LOW,22.31
2010-01-22,BIIB,53.06
